timestamps,AccelerationX,AccelerationY,AccelerationZ,AngularRateX,AngularRateY,AngularRateZ,ImuValid,AltitudeValid,Altitude,AltitudeAccuracy,Speed,SpeedAccuracy,SpeedValid,TimeValid,TimeConfirmed,Epoch,FenceValid,FenceCombined,Fence1,Fence2,Fence3,Fence4,PositionAccuracy,Latitude,Longitude,PositionValid,AttitudeValid,Roll,Pitch,Heading,RollAccuracy,PitchAccuracy,HeadingAccuracy,DistanceTrip,DistanceAccuracy,DistanceValid,DistanceTotal,FixType,Satellites
,m/s^2,m/s^2,m/s^2,deg/s,deg/s,deg/s,,,m,m,m/s,m/s,,,,sec,,,,,,,m,deg,deg,,,deg,deg,deg,deg,deg,deg,m,m,,km,,
2022-05-24 06:21:49.078200064+01:00,-0.125,0.375,10.0,2.25,-0.75,5.75,1,1,79.40000000000055,2,0.6772399055224386,0.283751396543321,1,1,0,1653369701.5186894,1,0,0,0,0,0,4,56.07039451833245,10.160285701657045,1,1,0.8035429085592285,0.19291418288156814,106.80788437746035,0.3517714542796087,0.30000000000000004,0.7000000000000001,1,2,1,290,1,0
2022-05-24 06:21:49.173949952+01:00,-0.625,1.5,10.25,-1.0,1.0,6.25,1,1,79.40000000000055,2,0.6929631087616691,0.2869103962808833,1,1,0,1653369701.5904849,1,0,0,0,0,0,4,56.070394590125204,10.160286491377372,1,1,0.8179019982754199,0.1641960034491833,106.43454804483936,0.3589509991377048,0.30000000000000004,0.7000000000000001,1,2,1,290,1,0
2022-05-24 06:21:49.719700224+01:00,-0.7404195922510783,-0.1158742915150972,9.788321630995686,-1.0,1.2308391845021567,6.9425175535064705,1,1,79.40000000000055,2,0.7825812619502863,0.30491586998087944,1,1,0,1653369701.9997,1,0,0,0,0,0,4,56.070394999325174,10.160290992577043,1,1,0.8997450605481251,0.0005098789037613627,104.30662842574891,0.39987253027405967,0.30000000000000004,0.7000000000000001,1,2,1,290,1,0
2022-05-24 06:21:49.720099840+01:00,-0.74050418746299,-0.117058624481859,9.78798325014804,-1.0,1.23100837492598,6.9430251247779395,1,1,79.40000000000055,2,0.7826469463502418,0.3049290668466239,1,1,0,1653369702.0,1,0,0,0,0,0,4,56.070394999625094,10.160290995876135,1,1,0.899805046301509,0.00038990739699340526,104.30506879616092,0.3999025231507517,0.30000000000000004,0.7000000000000001,1,2,1,290,1,0
2022-05-24 06:21:49.720599808+01:00,-0.7406099314778785,-0.11853904069029819,9.787560274088486,-1.0,1.231219862955757,6.943659588867271,1,1,79.40000000000055,2,0.7827290518501854,0.30494556292880437,1,1,0,1653369702.0013275,1,0,0,0,0,0,4,56.07039499999999,10.160291,1,1,0.8998800284932383,0.00023994301353480463,104.30311925917596,0.3999400142466163,0.30000000000000004,0.7000000000000001,1,2,1,290,1,0
2022-05-24 06:21:49.720900096+01:00,-0.7406733778868115,-0.11942729041536171,9.787306488452753,-1.0,1.231346755773623,6.944040267320869,1,1,79.40000000000055,2,0.7827783151501515,0.3049554605781126,1,1,0,1653369702.002124,1,0,0,0,0,0,4,56.070395000796594,10.160291007966013,1,1,0.8999250178082758,0.00014996438345965535,104.30194953698499,0.3999625089041351,0.30000000000000004,0.7000000000000001,1,2,1,290,1,0
2022-05-24 06:21:49.721400064+01:00,-0.7407791219017008,-0.12090770662381134,9.786883512393198,-1.0,1.2315582438034016,6.944674731410204,1,1,79.40000000000055,2,0.7828604206500956,0.3049719566602932,1,1,0,1653369702.0034516,1,0,0,0,0,0,4,56.07039500212426,10.1602910212427,1,1,0.9000000000000057,0.0,104.30000000000001,0.4,0.30000000000000004,0.7000000000000001,1,2,1,290,1,0
2022-05-24 06:21:49.721900032+01:00,-0.7408848659165893,-0.12238812283225053,9.786460536333642,-1.0,1.2317697318331786,6.945309195499536,1,1,79.40000000000055,2,0.7829425261500392,0.3049884527424736,1,1,0,1653369702.0047789,1,0,0,0,0,0,4,56.07039500345193,10.160291034519386,1,1,0.9002655337227878,-0.0017259691980841317,104.28712161444507,0.4,0.3001327668613911,0.7000000000000001,1,2,1,290,1,0
2022-05-24 06:21:49.722249984+01:00,-0.7409588867270116,-0.12342441417816308,9.786164453091953,-1.0,1.2319177734540232,6.94575332036207,1,1,79.40000000000055,2,0.783,0.305,1,1,0,1653369702.0057082,1,0,0,0,0,0,4,56.0703950043813,10.160291043813064,1,1,0.9004514073287364,-0.002934147636749156,104.27810674455658,0.4,0.30022570366436535,0.7000000000000001,1,2,1,290,1,0
2022-05-24 06:21:49.722550016+01:00,-0.7410223331359448,-0.1243126639032266,9.785910667456221,-1.0,1.2320446662718896,6.946133998815668,1,1,79.40000000000055,2,0.7827499004380731,0.30503424930306644,1,1,0,1653369702.0065048,1,0,0,0,0,0,4,56.0703950051779,10.160291051779076,1,1,0.9006107275624057,-0.003969729155599635,104.27037971322362,0.4,0.30030536378120004,0.7000000000000001,1,2,1,290,1,0
2022-05-24 06:21:49.765000192+01:00,-0.75,-0.25,9.75,-1.0,1.25,7.0,1,1,79.40000000000055,2,0.74736081242533,0.3098805256869771,1,1,0,1653369702.1192088,1,0,0,0,0,0,4,56.070395117896965,10.16029217896973,1,1,0.9231545406266661,-0.15050451407327967,103.17700477960707,0.4,0.31157727031332927,0.7000000000000001,1,2,1,290,1,0
2022-05-24 06:21:49.852000+01:00,-1.0,0.5,9.375,-0.5,3.5,9.25,1,1,79.40000000000055,2,0.6748319394663493,0.3198128235762643,1,1,0,1653369702.3501925,1,0,0,0,0,0,4,56.070395348911305,10.16029448911312,1,1,0.969357408390876,-0.4508231545406176,100.93616569304308,0.4,0.3346787041954322,0.7000000000000001,1,2,1,290,1,0
2022-05-24 06:21:49.940000+01:00,-0.375,0.625,10.125,4.0,-1.75,12.75,1,1,79.40000000000055,2,0.6014694013009426,0.3298592858091066,1,1,0,1653369702.583831,1,0,0,0,0,0,4,56.07039558258098,10.16029682580988,1,1,1.0160913436006522,-0.754593733404136,98.66956983536913,0.4,0.3580456718003183,0.7000000000000001,1,2,1,290,1,0
2022-05-24 06:21:50.014050048+01:00,-0.375,0.125,9.875,-2.0,-1.25,11.75,1,1,79.40000000000055,2,0.5397364927651666,0.3383131554493562,1,1,0,1653369702.7804327,1,0,0,0,0,0,4,56.070395779208695,10.160298792087099,1,1,1.0554168879447872,-1.0102097716409908,96.76228093467876,0.4,0.3777084439723841,0.7000000000000001,1,2,1,290,1,0
2022-05-24 06:21:50.096349952+01:00,-0.48111139762764354,0.6555569881382177,10.087222795255286,0.334450747808158,-1.462222795255287,11.537777204744714,1,1,79.40000000000055,2,0.4711258462763835,0.3477088809239348,1,1,0,1653369702.998938,1,0,0,0,0,0,4,56.07039599774295,10.160300977429637,1,1,1.0991237387148387,-1.2943043016463012,94.64249867233143,0.4,0.399561869357408,0.7000000000000001,1,2,1,290,1,0
